Daily Mean Air Temperature ,,,
Date,Value,Time Period,Climate Model
06-03-2003,-8.42,1986-2005,HadGEM2-ES
07-03-2003,-4.39,1986-2005,HadGEM2-ES
08-03-2003,2.68,1986-2005,HadGEM2-ES
09-03-2003,-2.18,1986-2005,HadGEM2-ES
10-03-2003,-5.36,1986-2005,HadGEM2-ES
11-03-2003,-6.11,1986-2005,HadGEM2-ES
12-03-2003,4.26,1986-2005,HadGEM2-ES
13-03-2003,1.05,1986-2005,HadGEM2-ES
14-03-2003,-4.03,1986-2005,HadGEM2-ES
15-03-2003,0.27,1986-2005,HadGEM2-ES
16-03-2003,-1.34,1986-2005,HadGEM2-ES
17-03-2003,-2.86,1986-2005,HadGEM2-ES
18-03-2003,-2.66,1986-2005,HadGEM2-ES
19-03-2003,-2.79,1986-2005,HadGEM2-ES
20-03-2003,-4.3,1986-2005,HadGEM2-ES
21-03-2003,-3.58,1986-2005,HadGEM2-ES
22-03-2003,0.94,1986-2005,HadGEM2-ES
23-03-2003,2.89,1986-2005,HadGEM2-ES
24-03-2003,1.09,1986-2005,HadGEM2-ES
25-03-2003,3.35,1986-2005,HadGEM2-ES
26-03-2003,7.61,1986-2005,HadGEM2-ES
27-03-2003,12.4,1986-2005,HadGEM2-ES
28-03-2003,5,1986-2005,HadGEM2-ES
29-03-2003,7.57,1986-2005,HadGEM2-ES
30-03-2003,0.64,1986-2005,HadGEM2-ES
01-04-2003,-4.77,1986-2005,HadGEM2-ES
02-04-2003,-4.17,1986-2005,HadGEM2-ES
03-04-2003,1.36,1986-2005,HadGEM2-ES
04-04-2003,0.75,1986-2005,HadGEM2-ES
05-04-2003,-2.99,1986-2005,HadGEM2-ES
06-04-2003,4.48,1986-2005,HadGEM2-ES
07-04-2003,4.55,1986-2005,HadGEM2-ES
08-04-2003,14.7,1986-2005,HadGEM2-ES
09-04-2003,12.42,1986-2005,HadGEM2-ES
10-04-2003,16.65,1986-2005,HadGEM2-ES
11-04-2003,16.09,1986-2005,HadGEM2-ES
12-04-2003,8.29,1986-2005,HadGEM2-ES
13-04-2003,7.59,1986-2005,HadGEM2-ES
14-04-2003,9.89,1986-2005,HadGEM2-ES
15-04-2003,7.37,1986-2005,HadGEM2-ES
16-04-2003,4.11,1986-2005,HadGEM2-ES
17-04-2003,1.48,1986-2005,HadGEM2-ES
18-04-2003,0.56,1986-2005,HadGEM2-ES
19-04-2003,3.55,1986-2005,HadGEM2-ES
20-04-2003,10.72,1986-2005,HadGEM2-ES
21-04-2003,11.24,1986-2005,HadGEM2-ES
22-04-2003,7.5,1986-2005,HadGEM2-ES
23-04-2003,14.87,1986-2005,HadGEM2-ES
24-04-2003,7.8,1986-2005,HadGEM2-ES
25-04-2003,7.83,1986-2005,HadGEM2-ES
26-04-2003,12.17,1986-2005,HadGEM2-ES
27-04-2003,13.82,1986-2005,HadGEM2-ES
28-04-2003,14.09,1986-2005,HadGEM2-ES
29-04-2003,16.23,1986-2005,HadGEM2-ES
30-04-2003,15.22,1986-2005,HadGEM2-ES
01-05-2003,15.59,1986-2005,HadGEM2-ES
02-05-2003,9.83,1986-2005,HadGEM2-ES
03-05-2003,13.81,1986-2005,HadGEM2-ES
04-05-2003,8.08,1986-2005,HadGEM2-ES
05-05-2003,8.48,1986-2005,HadGEM2-ES
06-05-2003,9.83,1986-2005,HadGEM2-ES
07-05-2003,19.2,1986-2005,HadGEM2-ES
08-05-2003,16.13,1986-2005,HadGEM2-ES
09-05-2003,18.76,1986-2005,HadGEM2-ES
10-05-2003,18.26,1986-2005,HadGEM2-ES
11-05-2003,14.2,1986-2005,HadGEM2-ES
12-05-2003,14.98,1986-2005,HadGEM2-ES
13-05-2003,17.71,1986-2005,HadGEM2-ES
14-05-2003,20.06,1986-2005,HadGEM2-ES
15-05-2003,13.72,1986-2005,HadGEM2-ES
16-05-2003,10.93,1986-2005,HadGEM2-ES
17-05-2003,14.72,1986-2005,HadGEM2-ES
18-05-2003,18.39,1986-2005,HadGEM2-ES
19-05-2003,21.64,1986-2005,HadGEM2-ES
20-05-2003,23.95,1986-2005,HadGEM2-ES
21-05-2003,24.06,1986-2005,HadGEM2-ES
22-05-2003,25.62,1986-2005,HadGEM2-ES
23-05-2003,26.3,1986-2005,HadGEM2-ES
24-05-2003,21.62,1986-2005,HadGEM2-ES
25-05-2003,21.84,1986-2005,HadGEM2-ES
26-05-2003,24.22,1986-2005,HadGEM2-ES
27-05-2003,22.09,1986-2005,HadGEM2-ES
28-05-2003,18.02,1986-2005,HadGEM2-ES
29-05-2003,18.82,1986-2005,HadGEM2-ES
30-05-2003,20.08,1986-2005,HadGEM2-ES
01-06-2003,29.91,1986-2005,HadGEM2-ES
02-06-2003,18.29,1986-2005,HadGEM2-ES
03-06-2003,21.31,1986-2005,HadGEM2-ES
04-06-2003,19.4,1986-2005,HadGEM2-ES
05-06-2003,12.68,1986-2005,HadGEM2-ES
06-06-2003,12.35,1986-2005,HadGEM2-ES
07-06-2003,13.05,1986-2005,HadGEM2-ES
08-06-2003,14.45,1986-2005,HadGEM2-ES
09-06-2003,17.27,1986-2005,HadGEM2-ES
10-06-2003,18.86,1986-2005,HadGEM2-ES
11-06-2003,21.24,1986-2005,HadGEM2-ES
12-06-2003,19.17,1986-2005,HadGEM2-ES
13-06-2003,19.88,1986-2005,HadGEM2-ES
14-06-2003,20.56,1986-2005,HadGEM2-ES
15-06-2003,21.77,1986-2005,HadGEM2-ES
16-06-2003,24.39,1986-2005,HadGEM2-ES
17-06-2003,24.06,1986-2005,HadGEM2-ES
18-06-2003,24.33,1986-2005,HadGEM2-ES
19-06-2003,23.37,1986-2005,HadGEM2-ES
20-06-2003,19.9,1986-2005,HadGEM2-ES
21-06-2003,23.19,1986-2005,HadGEM2-ES
22-06-2003,25.59,1986-2005,HadGEM2-ES
23-06-2003,29.31,1986-2005,HadGEM2-ES
24-06-2003,24.92,1986-2005,HadGEM2-ES
25-06-2003,20.12,1986-2005,HadGEM2-ES
26-06-2003,20.36,1986-2005,HadGEM2-ES
27-06-2003,25.86,1986-2005,HadGEM2-ES
28-06-2003,21.15,1986-2005,HadGEM2-ES
29-06-2003,18.81,1986-2005,HadGEM2-ES
30-06-2003,17.49,1986-2005,HadGEM2-ES
01-07-2003,16.36,1986-2005,HadGEM2-ES
02-07-2003,21.73,1986-2005,HadGEM2-ES
03-07-2003,23.14,1986-2005,HadGEM2-ES
04-07-2003,24.84,1986-2005,HadGEM2-ES
05-07-2003,27.72,1986-2005,HadGEM2-ES
06-07-2003,28.83,1986-2005,HadGEM2-ES
07-07-2003,28.89,1986-2005,HadGEM2-ES
08-07-2003,21.71,1986-2005,HadGEM2-ES
09-07-2003,22.14,1986-2005,HadGEM2-ES
10-07-2003,26.42,1986-2005,HadGEM2-ES
11-07-2003,24.89,1986-2005,HadGEM2-ES
12-07-2003,23.87,1986-2005,HadGEM2-ES
13-07-2003,22.57,1986-2005,HadGEM2-ES
14-07-2003,26,1986-2005,HadGEM2-ES
15-07-2003,24.57,1986-2005,HadGEM2-ES
16-07-2003,21.61,1986-2005,HadGEM2-ES
17-07-2003,22.03,1986-2005,HadGEM2-ES
18-07-2003,23.35,1986-2005,HadGEM2-ES
19-07-2003,26.28,1986-2005,HadGEM2-ES
20-07-2003,25.46,1986-2005,HadGEM2-ES
21-07-2003,28.48,1986-2005,HadGEM2-ES
22-07-2003,28.85,1986-2005,HadGEM2-ES
23-07-2003,30.27,1986-2005,HadGEM2-ES
24-07-2003,28.02,1986-2005,HadGEM2-ES
25-07-2003,26.69,1986-2005,HadGEM2-ES
26-07-2003,23.03,1986-2005,HadGEM2-ES
27-07-2003,20.04,1986-2005,HadGEM2-ES
28-07-2003,23.14,1986-2005,HadGEM2-ES
29-07-2003,22.91,1986-2005,HadGEM2-ES
30-07-2003,21.6,1986-2005,HadGEM2-ES
01-08-2003,24.23,1986-2005,HadGEM2-ES
02-08-2003,23.93,1986-2005,HadGEM2-ES
03-08-2003,23.98,1986-2005,HadGEM2-ES
04-08-2003,25.07,1986-2005,HadGEM2-ES
05-08-2003,24.81,1986-2005,HadGEM2-ES
06-08-2003,25.09,1986-2005,HadGEM2-ES
07-08-2003,26.23,1986-2005,HadGEM2-ES
08-08-2003,29.31,1986-2005,HadGEM2-ES
09-08-2003,27.62,1986-2005,HadGEM2-ES
10-08-2003,25.65,1986-2005,HadGEM2-ES
11-08-2003,18.85,1986-2005,HadGEM2-ES
12-08-2003,18.59,1986-2005,HadGEM2-ES
13-08-2003,18.42,1986-2005,HadGEM2-ES
14-08-2003,21.59,1986-2005,HadGEM2-ES
15-08-2003,21.29,1986-2005,HadGEM2-ES
16-08-2003,23.02,1986-2005,HadGEM2-ES
17-08-2003,23.76,1986-2005,HadGEM2-ES
18-08-2003,24.97,1986-2005,HadGEM2-ES
19-08-2003,24.82,1986-2005,HadGEM2-ES
20-08-2003,23.06,1986-2005,HadGEM2-ES
21-08-2003,20.79,1986-2005,HadGEM2-ES
22-08-2003,19.7,1986-2005,HadGEM2-ES
23-08-2003,24.09,1986-2005,HadGEM2-ES
24-08-2003,25.19,1986-2005,HadGEM2-ES
25-08-2003,21.36,1986-2005,HadGEM2-ES
26-08-2003,17.33,1986-2005,HadGEM2-ES
27-08-2003,17.15,1986-2005,HadGEM2-ES
28-08-2003,17.69,1986-2005,HadGEM2-ES
29-08-2003,19.69,1986-2005,HadGEM2-ES
30-08-2003,21.07,1986-2005,HadGEM2-ES
01-09-2003,16.77,1986-2005,HadGEM2-ES
02-09-2003,16.83,1986-2005,HadGEM2-ES
03-09-2003,18.91,1986-2005,HadGEM2-ES
04-09-2003,18.66,1986-2005,HadGEM2-ES
05-09-2003,21.61,1986-2005,HadGEM2-ES
06-09-2003,20.93,1986-2005,HadGEM2-ES
07-09-2003,20.48,1986-2005,HadGEM2-ES
08-09-2003,20.84,1986-2005,HadGEM2-ES
09-09-2003,21.04,1986-2005,HadGEM2-ES
10-09-2003,22.22,1986-2005,HadGEM2-ES
11-09-2003,21.6,1986-2005,HadGEM2-ES
12-09-2003,23.71,1986-2005,HadGEM2-ES
13-09-2003,19.35,1986-2005,HadGEM2-ES
14-09-2003,14.44,1986-2005,HadGEM2-ES
15-09-2003,13.17,1986-2005,HadGEM2-ES
16-09-2003,9.63,1986-2005,HadGEM2-ES
17-09-2003,12.33,1986-2005,HadGEM2-ES
18-09-2003,14.3,1986-2005,HadGEM2-ES
19-09-2003,16.42,1986-2005,HadGEM2-ES
20-09-2003,21.83,1986-2005,HadGEM2-ES
21-09-2003,21.51,1986-2005,HadGEM2-ES
22-09-2003,21.99,1986-2005,HadGEM2-ES
23-09-2003,13.27,1986-2005,HadGEM2-ES
24-09-2003,7.41,1986-2005,HadGEM2-ES
25-09-2003,6.93,1986-2005,HadGEM2-ES
26-09-2003,17.36,1986-2005,HadGEM2-ES
27-09-2003,21.05,1986-2005,HadGEM2-ES
28-09-2003,22.18,1986-2005,HadGEM2-ES
29-09-2003,22.31,1986-2005,HadGEM2-ES
30-09-2003,20.32,1986-2005,HadGEM2-ES
01-10-2003,13.89,1986-2005,HadGEM2-ES
02-10-2003,10.48,1986-2005,HadGEM2-ES
03-10-2003,7.11,1986-2005,HadGEM2-ES
04-10-2003,11.28,1986-2005,HadGEM2-ES
05-10-2003,11.22,1986-2005,HadGEM2-ES
06-10-2003,9.67,1986-2005,HadGEM2-ES
07-10-2003,9.91,1986-2005,HadGEM2-ES
08-10-2003,10.96,1986-2005,HadGEM2-ES
09-10-2003,12.66,1986-2005,HadGEM2-ES
10-10-2003,14.32,1986-2005,HadGEM2-ES
11-10-2003,15.2,1986-2005,HadGEM2-ES
12-10-2003,13.38,1986-2005,HadGEM2-ES
13-10-2003,13.6,1986-2005,HadGEM2-ES
14-10-2003,16.32,1986-2005,HadGEM2-ES
15-10-2003,16.78,1986-2005,HadGEM2-ES
16-10-2003,12.69,1986-2005,HadGEM2-ES
17-10-2003,14.75,1986-2005,HadGEM2-ES
18-10-2003,17.19,1986-2005,HadGEM2-ES
19-10-2003,10.08,1986-2005,HadGEM2-ES
20-10-2003,6.62,1986-2005,HadGEM2-ES
21-10-2003,5.44,1986-2005,HadGEM2-ES
22-10-2003,9.78,1986-2005,HadGEM2-ES
23-10-2003,8.57,1986-2005,HadGEM2-ES
24-10-2003,3.88,1986-2005,HadGEM2-ES
25-10-2003,10.51,1986-2005,HadGEM2-ES
26-10-2003,7.1,1986-2005,HadGEM2-ES
27-10-2003,2.71,1986-2005,HadGEM2-ES
28-10-2003,2.52,1986-2005,HadGEM2-ES
29-10-2003,9.61,1986-2005,HadGEM2-ES
30-10-2003,6.33,1986-2005,HadGEM2-ES
01-11-2003,4.36,1986-2005,HadGEM2-ES
02-11-2003,2.69,1986-2005,HadGEM2-ES
03-11-2003,3.62,1986-2005,HadGEM2-ES
04-11-2003,1.64,1986-2005,HadGEM2-ES
05-11-2003,4.22,1986-2005,HadGEM2-ES
06-11-2003,4.5,1986-2005,HadGEM2-ES
07-11-2003,8.5,1986-2005,HadGEM2-ES
08-11-2003,2.83,1986-2005,HadGEM2-ES
09-11-2003,3.18,1986-2005,HadGEM2-ES
10-11-2003,4.32,1986-2005,HadGEM2-ES
11-11-2003,0.1,1986-2005,HadGEM2-ES
12-11-2003,-0.25,1986-2005,HadGEM2-ES
13-11-2003,0.17,1986-2005,HadGEM2-ES
14-11-2003,-0.34,1986-2005,HadGEM2-ES
15-11-2003,0.31,1986-2005,HadGEM2-ES
16-11-2003,0.28,1986-2005,HadGEM2-ES
17-11-2003,2.92,1986-2005,HadGEM2-ES
18-11-2003,2.46,1986-2005,HadGEM2-ES
19-11-2003,-1.86,1986-2005,HadGEM2-ES
20-11-2003,-2.03,1986-2005,HadGEM2-ES
21-11-2003,-1.12,1986-2005,HadGEM2-ES
22-11-2003,0.7,1986-2005,HadGEM2-ES
23-11-2003,4.4,1986-2005,HadGEM2-ES
24-11-2003,0.07,1986-2005,HadGEM2-ES
25-11-2003,-4.15,1986-2005,HadGEM2-ES
26-11-2003,1.2,1986-2005,HadGEM2-ES
27-11-2003,10.79,1986-2005,HadGEM2-ES
28-11-2003,1.81,1986-2005,HadGEM2-ES
29-11-2003,-0.86,1986-2005,HadGEM2-ES
30-11-2003,-1.63,1986-2005,HadGEM2-ES
01-12-2003,-1.48,1986-2005,HadGEM2-ES
02-12-2003,3.62,1986-2005,HadGEM2-ES
03-12-2003,7,1986-2005,HadGEM2-ES
04-12-2003,3.86,1986-2005,HadGEM2-ES
05-12-2003,-1.6,1986-2005,HadGEM2-ES
06-12-2003,-4.16,1986-2005,HadGEM2-ES
07-12-2003,-7.79,1986-2005,HadGEM2-ES
08-12-2003,0.97,1986-2005,HadGEM2-ES
09-12-2003,1.64,1986-2005,HadGEM2-ES
10-12-2003,2.82,1986-2005,HadGEM2-ES
11-12-2003,8.15,1986-2005,HadGEM2-ES
12-12-2003,2.75,1986-2005,HadGEM2-ES
13-12-2003,6.79,1986-2005,HadGEM2-ES
14-12-2003,3.78,1986-2005,HadGEM2-ES
15-12-2003,-2.96,1986-2005,HadGEM2-ES
16-12-2003,-3.22,1986-2005,HadGEM2-ES
17-12-2003,-1.63,1986-2005,HadGEM2-ES
18-12-2003,7.77,1986-2005,HadGEM2-ES
19-12-2003,0.03,1986-2005,HadGEM2-ES
20-12-2003,5.5,1986-2005,HadGEM2-ES
21-12-2003,4.44,1986-2005,HadGEM2-ES
22-12-2003,-2.63,1986-2005,HadGEM2-ES
23-12-2003,-4.32,1986-2005,HadGEM2-ES
24-12-2003,-0.04,1986-2005,HadGEM2-ES
25-12-2003,2.5,1986-2005,HadGEM2-ES
26-12-2003,-5.7,1986-2005,HadGEM2-ES
27-12-2003,1.44,1986-2005,HadGEM2-ES
28-12-2003,0.93,1986-2005,HadGEM2-ES
29-12-2003,1.09,1986-2005,HadGEM2-ES
30-12-2003,-3.85,1986-2005,HadGEM2-ES
01-01-2004,-2.64,1986-2005,HadGEM2-ES
02-01-2004,-2.75,1986-2005,HadGEM2-ES
03-01-2004,0.97,1986-2005,HadGEM2-ES
04-01-2004,-1.42,1986-2005,HadGEM2-ES
05-01-2004,-4.26,1986-2005,HadGEM2-ES
06-01-2004,-4.33,1986-2005,HadGEM2-ES
07-01-2004,-2.1,1986-2005,HadGEM2-ES
08-01-2004,-9.7,1986-2005,HadGEM2-ES
09-01-2004,-16.05,1986-2005,HadGEM2-ES
10-01-2004,-8.53,1986-2005,HadGEM2-ES
11-01-2004,-12.31,1986-2005,HadGEM2-ES
12-01-2004,-17.34,1986-2005,HadGEM2-ES
13-01-2004,-17.43,1986-2005,HadGEM2-ES
14-01-2004,-17.12,1986-2005,HadGEM2-ES
15-01-2004,-9.76,1986-2005,HadGEM2-ES
16-01-2004,-7.71,1986-2005,HadGEM2-ES
17-01-2004,-6.51,1986-2005,HadGEM2-ES
18-01-2004,-5.52,1986-2005,HadGEM2-ES
19-01-2004,-3.83,1986-2005,HadGEM2-ES
20-01-2004,-7.16,1986-2005,HadGEM2-ES
21-01-2004,-12.87,1986-2005,HadGEM2-ES
22-01-2004,-3.81,1986-2005,HadGEM2-ES
23-01-2004,-7.23,1986-2005,HadGEM2-ES
24-01-2004,-12.3,1986-2005,HadGEM2-ES
25-01-2004,-8.13,1986-2005,HadGEM2-ES
26-01-2004,-12.07,1986-2005,HadGEM2-ES
27-01-2004,-13.18,1986-2005,HadGEM2-ES
28-01-2004,-14.59,1986-2005,HadGEM2-ES
29-01-2004,-5.89,1986-2005,HadGEM2-ES
30-01-2004,0.93,1986-2005,HadGEM2-ES
01-02-2004,-6.78,1986-2005,HadGEM2-ES
02-02-2004,-8.39,1986-2005,HadGEM2-ES
03-02-2004,-4.43,1986-2005,HadGEM2-ES
04-02-2004,-3.87,1986-2005,HadGEM2-ES
05-02-2004,-4.12,1986-2005,HadGEM2-ES
06-02-2004,2.09,1986-2005,HadGEM2-ES
07-02-2004,-0.02,1986-2005,HadGEM2-ES
08-02-2004,-0.59,1986-2005,HadGEM2-ES
09-02-2004,-4.27,1986-2005,HadGEM2-ES
10-02-2004,-5.94,1986-2005,HadGEM2-ES
11-02-2004,-15.11,1986-2005,HadGEM2-ES
12-02-2004,-10.84,1986-2005,HadGEM2-ES
13-02-2004,0.19,1986-2005,HadGEM2-ES
14-02-2004,-1.88,1986-2005,HadGEM2-ES
15-02-2004,-13.89,1986-2005,HadGEM2-ES
16-02-2004,-12.65,1986-2005,HadGEM2-ES
17-02-2004,-12.11,1986-2005,HadGEM2-ES
18-02-2004,-1.23,1986-2005,HadGEM2-ES
19-02-2004,-0.2,1986-2005,HadGEM2-ES
20-02-2004,-0.93,1986-2005,HadGEM2-ES
21-02-2004,-2.22,1986-2005,HadGEM2-ES
22-02-2004,3.23,1986-2005,HadGEM2-ES
23-02-2004,-2.7,1986-2005,HadGEM2-ES
24-02-2004,2.31,1986-2005,HadGEM2-ES
25-02-2004,1.15,1986-2005,HadGEM2-ES
26-02-2004,4.81,1986-2005,HadGEM2-ES
27-02-2004,9.13,1986-2005,HadGEM2-ES
28-02-2004,2.65,1986-2005,HadGEM2-ES
29-02-2004,0.16,1986-2005,HadGEM2-ES
01-03-2004,-1.09,1986-2005,HadGEM2-ES
01-03-2004,-0.4,1986-2005,HadGEM2-ES
02-03-2004,2.89,1986-2005,HadGEM2-ES
03-03-2004,6.19,1986-2005,HadGEM2-ES
04-03-2004,9.9,1986-2005,HadGEM2-ES
05-03-2004,2.45,1986-2005,HadGEM2-ES
06-03-2004,-1.22,1986-2005,HadGEM2-ES
07-03-2004,-2.61,1986-2005,HadGEM2-ES
08-03-2004,-2.13,1986-2005,HadGEM2-ES
09-03-2004,-1.74,1986-2005,HadGEM2-ES
10-03-2004,1.74,1986-2005,HadGEM2-ES
11-03-2004,6.75,1986-2005,HadGEM2-ES
12-03-2004,2.84,1986-2005,HadGEM2-ES
13-03-2004,-1.58,1986-2005,HadGEM2-ES
14-03-2004,1.07,1986-2005,HadGEM2-ES
15-03-2004,1.12,1986-2005,HadGEM2-ES
16-03-2004,-0.62,1986-2005,HadGEM2-ES
17-03-2004,2.42,1986-2005,HadGEM2-ES
18-03-2004,0.53,1986-2005,HadGEM2-ES
19-03-2004,1.3,1986-2005,HadGEM2-ES
20-03-2004,-3.22,1986-2005,HadGEM2-ES
21-03-2004,-0.29,1986-2005,HadGEM2-ES
22-03-2004,1.12,1986-2005,HadGEM2-ES
23-03-2004,1.9,1986-2005,HadGEM2-ES
24-03-2004,0.91,1986-2005,HadGEM2-ES
25-03-2004,1.15,1986-2005,HadGEM2-ES
26-03-2004,-1.24,1986-2005,HadGEM2-ES
27-03-2004,-4.59,1986-2005,HadGEM2-ES
28-03-2004,5.27,1986-2005,HadGEM2-ES
29-03-2004,3.27,1986-2005,HadGEM2-ES
30-03-2004,-3,1986-2005,HadGEM2-ES
01-04-2004,-2.86,1986-2005,HadGEM2-ES
02-04-2004,-0.72,1986-2005,HadGEM2-ES
03-04-2004,5.64,1986-2005,HadGEM2-ES
04-04-2004,11.1,1986-2005,HadGEM2-ES
05-04-2004,8.12,1986-2005,HadGEM2-ES
06-04-2004,5.01,1986-2005,HadGEM2-ES
07-04-2004,5.94,1986-2005,HadGEM2-ES
08-04-2004,8.22,1986-2005,HadGEM2-ES
09-04-2004,2.04,1986-2005,HadGEM2-ES
10-04-2004,5.75,1986-2005,HadGEM2-ES
11-04-2004,11.46,1986-2005,HadGEM2-ES
12-04-2004,13.43,1986-2005,HadGEM2-ES
13-04-2004,7.2,1986-2005,HadGEM2-ES
14-04-2004,6.37,1986-2005,HadGEM2-ES
15-04-2004,5.65,1986-2005,HadGEM2-ES
16-04-2004,7.23,1986-2005,HadGEM2-ES
17-04-2004,13.55,1986-2005,HadGEM2-ES
18-04-2004,13.79,1986-2005,HadGEM2-ES
19-04-2004,11.35,1986-2005,HadGEM2-ES
20-04-2004,7.67,1986-2005,HadGEM2-ES
21-04-2004,4.14,1986-2005,HadGEM2-ES
22-04-2004,4.48,1986-2005,HadGEM2-ES
23-04-2004,3.77,1986-2005,HadGEM2-ES
24-04-2004,6.45,1986-2005,HadGEM2-ES
25-04-2004,5.84,1986-2005,HadGEM2-ES
26-04-2004,13.99,1986-2005,HadGEM2-ES
27-04-2004,10.08,1986-2005,HadGEM2-ES
28-04-2004,7.85,1986-2005,HadGEM2-ES
29-04-2004,6.18,1986-2005,HadGEM2-ES
30-04-2004,7.54,1986-2005,HadGEM2-ES
01-05-2004,11.18,1986-2005,HadGEM2-ES
02-05-2004,11.19,1986-2005,HadGEM2-ES
03-05-2004,7.16,1986-2005,HadGEM2-ES
04-05-2004,6.79,1986-2005,HadGEM2-ES
05-05-2004,6.26,1986-2005,HadGEM2-ES
06-05-2004,10.66,1986-2005,HadGEM2-ES
07-05-2004,11.89,1986-2005,HadGEM2-ES
08-05-2004,6.68,1986-2005,HadGEM2-ES
09-05-2004,9.52,1986-2005,HadGEM2-ES
10-05-2004,10.79,1986-2005,HadGEM2-ES
11-05-2004,7.22,1986-2005,HadGEM2-ES
12-05-2004,6.23,1986-2005,HadGEM2-ES
13-05-2004,6.77,1986-2005,HadGEM2-ES
14-05-2004,8.32,1986-2005,HadGEM2-ES
15-05-2004,13.89,1986-2005,HadGEM2-ES
16-05-2004,18.86,1986-2005,HadGEM2-ES
17-05-2004,20.19,1986-2005,HadGEM2-ES
18-05-2004,20.5,1986-2005,HadGEM2-ES
19-05-2004,19.99,1986-2005,HadGEM2-ES
20-05-2004,19.26,1986-2005,HadGEM2-ES
21-05-2004,15.58,1986-2005,HadGEM2-ES
22-05-2004,18.03,1986-2005,HadGEM2-ES
23-05-2004,12.82,1986-2005,HadGEM2-ES
24-05-2004,16.11,1986-2005,HadGEM2-ES
25-05-2004,19.25,1986-2005,HadGEM2-ES
26-05-2004,21.94,1986-2005,HadGEM2-ES
27-05-2004,21.44,1986-2005,HadGEM2-ES
28-05-2004,19.5,1986-2005,HadGEM2-ES
29-05-2004,18.9,1986-2005,HadGEM2-ES
30-05-2004,18.16,1986-2005,HadGEM2-ES
01-06-2004,15.91,1986-2005,HadGEM2-ES
02-06-2004,17.25,1986-2005,HadGEM2-ES
03-06-2004,13.65,1986-2005,HadGEM2-ES
04-06-2004,11.89,1986-2005,HadGEM2-ES
05-06-2004,15.62,1986-2005,HadGEM2-ES
06-06-2004,14.72,1986-2005,HadGEM2-ES
07-06-2004,13.18,1986-2005,HadGEM2-ES
08-06-2004,18.45,1986-2005,HadGEM2-ES
09-06-2004,17.75,1986-2005,HadGEM2-ES
10-06-2004,16.49,1986-2005,HadGEM2-ES
11-06-2004,14.31,1986-2005,HadGEM2-ES
12-06-2004,14.09,1986-2005,HadGEM2-ES
13-06-2004,18.36,1986-2005,HadGEM2-ES
14-06-2004,21.64,1986-2005,HadGEM2-ES
15-06-2004,24.83,1986-2005,HadGEM2-ES
16-06-2004,27.51,1986-2005,HadGEM2-ES
17-06-2004,29.16,1986-2005,HadGEM2-ES
18-06-2004,29.54,1986-2005,HadGEM2-ES
19-06-2004,29.96,1986-2005,HadGEM2-ES
20-06-2004,29.77,1986-2005,HadGEM2-ES
21-06-2004,28.33,1986-2005,HadGEM2-ES
22-06-2004,21.49,1986-2005,HadGEM2-ES
23-06-2004,18.68,1986-2005,HadGEM2-ES
24-06-2004,19.85,1986-2005,HadGEM2-ES
25-06-2004,29.56,1986-2005,HadGEM2-ES
26-06-2004,32.02,1986-2005,HadGEM2-ES
27-06-2004,23.23,1986-2005,HadGEM2-ES
28-06-2004,22.09,1986-2005,HadGEM2-ES
29-06-2004,19.81,1986-2005,HadGEM2-ES
30-06-2004,20.11,1986-2005,HadGEM2-ES
01-07-2004,20.06,1986-2005,HadGEM2-ES
02-07-2004,25.08,1986-2005,HadGEM2-ES
03-07-2004,25.04,1986-2005,HadGEM2-ES
04-07-2004,26.35,1986-2005,HadGEM2-ES
05-07-2004,21.35,1986-2005,HadGEM2-ES
06-07-2004,22.02,1986-2005,HadGEM2-ES
07-07-2004,23.22,1986-2005,HadGEM2-ES
08-07-2004,25.49,1986-2005,HadGEM2-ES
09-07-2004,26.07,1986-2005,HadGEM2-ES
10-07-2004,25.72,1986-2005,HadGEM2-ES
11-07-2004,23.47,1986-2005,HadGEM2-ES
12-07-2004,27.62,1986-2005,HadGEM2-ES
13-07-2004,24.97,1986-2005,HadGEM2-ES
14-07-2004,23.03,1986-2005,HadGEM2-ES
15-07-2004,19.52,1986-2005,HadGEM2-ES
16-07-2004,19.11,1986-2005,HadGEM2-ES
17-07-2004,20.61,1986-2005,HadGEM2-ES
18-07-2004,21.44,1986-2005,HadGEM2-ES
19-07-2004,22.19,1986-2005,HadGEM2-ES
20-07-2004,20.24,1986-2005,HadGEM2-ES
21-07-2004,20.53,1986-2005,HadGEM2-ES
22-07-2004,22.65,1986-2005,HadGEM2-ES
23-07-2004,24.6,1986-2005,HadGEM2-ES
24-07-2004,25.8,1986-2005,HadGEM2-ES
25-07-2004,26.33,1986-2005,HadGEM2-ES
26-07-2004,26.37,1986-2005,HadGEM2-ES
27-07-2004,20.13,1986-2005,HadGEM2-ES
28-07-2004,22.13,1986-2005,HadGEM2-ES
29-07-2004,23.28,1986-2005,HadGEM2-ES
30-07-2004,18.42,1986-2005,HadGEM2-ES
01-08-2004,19.67,1986-2005,HadGEM2-ES
02-08-2004,21.82,1986-2005,HadGEM2-ES
03-08-2004,23.52,1986-2005,HadGEM2-ES
04-08-2004,21.97,1986-2005,HadGEM2-ES
05-08-2004,22.39,1986-2005,HadGEM2-ES
06-08-2004,27.09,1986-2005,HadGEM2-ES
07-08-2004,26.74,1986-2005,HadGEM2-ES
08-08-2004,25.83,1986-2005,HadGEM2-ES
